training_size,model_type,seeds,df,trial_id,lambda_type,lambda,total,correct,accuracy,misclassification
540,ridge,3671,46,E016,lambda_aicc,0.018107387282099242,2695,2394,0.8883116883116883,0.11168831168831173
540,ridge,2401,46,E017,lambda_aicc,0.018107387282099242,2695,2408,0.8935064935064935,0.10649350649350653
540,ridge,9135,46,E018,lambda_aicc,0.018107387282099242,2695,2372,0.8801484230055658,0.11985157699443416
540,ridge,8511,46,E019,lambda_aicc,0.018107387282099242,2695,2397,0.8894248608534323,0.11057513914656769
540,ridge,2723,46,E020,lambda_aicc,0.018107387282099242,2695,2403,0.8916512059369203,0.10834879406307973
540,ridge,2551,46,E021,lambda_aicc,0.018107387282099242,2695,2386,0.885343228200371,0.11465677179962896
540,ridge,8337,46,E022,lambda_aicc,0.018107387282099242,2695,2424,0.8994434137291281,0.10055658627087194
540,ridge,9481,46,E023,lambda_aicc,0.018107387282099242,2695,2416,0.8964749536178107,0.10352504638218929
540,ridge,8547,46,E024,lambda_aicc,0.018107387282099242,2695,2398,0.889795918367347,0.11020408163265305
540,ridge,1588,46,E025,lambda_aicc,0.018107387282099242,2695,2381,0.8834879406307977,0.11651205936920228
540,ridge,1801,46,E026,lambda_aicc,0.018107387282099242,2695,2395,0.8886827458256029,0.11131725417439708
540,ridge,5349,46,E027,lambda_aicc,0.018107387282099242,2695,2405,0.8923933209647495,0.10760667903525045
540,ridge,614,46,E028,lambda_aicc,0.018107387282099242,2695,2383,0.8842300556586271,0.11576994434137289
540,ridge,7711,46,E029,lambda_aicc,0.018107387282099242,2695,2381,0.8834879406307977,0.11651205936920228
540,ridge,6761,46,E030,lambda_aicc,0.018107387282099242,2695,2365,0.8775510204081632,0.12244897959183676
540,ridge,9113,46,E031,lambda_aicc,0.018107387282099242,2695,2380,0.8831168831168831,0.11688311688311692
540,ridge,1791,46,E032,lambda_aicc,0.018107387282099242,2695,2431,0.9020408163265307,0.09795918367346934
540,ridge,4142,46,E033,lambda_aicc,0.018107387282099242,2695,2373,0.8805194805194805,0.11948051948051952
540,ridge,2801,46,E034,lambda_aicc,0.018107387282099242,2695,2415,0.8961038961038961,0.10389610389610393
540,ridge,2239,46,E035,lambda_aicc,0.018107387282099242,2695,2394,0.8883116883116883,0.11168831168831173
540,ridge,1086,46,E036,lambda_aicc,0.018107387282099242,2695,2407,0.8931354359925788,0.10686456400742117
540,ridge,7770,46,E037,lambda_aicc,0.018107387282099242,2695,2356,0.8742115027829314,0.12578849721706864
540,ridge,1711,46,E038,lambda_aicc,0.018107387282099242,2695,2435,0.9035250463821892,0.09647495361781078
540,ridge,6722,46,E039,lambda_aicc,0.018107387282099242,2695,2388,0.8860853432282003,0.11391465677179968
540,ridge,4107,46,E040,lambda_aicc,0.018107387282099242,2695,2427,0.900556586270872,0.09944341372912802
540,ridge,4742,46,E041,lambda_aicc,0.018107387282099242,2695,2392,0.887569573283859,0.11243042671614101
540,ridge,6554,46,E042,lambda_aicc,0.018107387282099242,2695,2381,0.8834879406307977,0.11651205936920228
540,ridge,312,46,E043,lambda_aicc,0.018107387282099242,2695,2383,0.8842300556586271,0.11576994434137289
540,ridge,4344,46,E044,lambda_aicc,0.018107387282099242,2695,2413,0.8953617810760668,0.10463821892393321
540,ridge,7361,46,E045,lambda_aicc,0.018107387282099242,2695,2376,0.8816326530612245,0.11836734693877549
540,ridge,9517,46,E046,lambda_aicc,0.018107387282099242,2695,2433,0.9027829313543599,0.09721706864564006
540,ridge,9995,46,E047,lambda_aicc,0.018107387282099242,2695,2338,0.8675324675324675,0.1324675324675325
540,ridge,2259,46,E048,lambda_aicc,0.018107387282099242,2695,2425,0.8998144712430427,0.1001855287569573
540,ridge,6585,46,E049,lambda_aicc,0.018107387282099242,2695,2419,0.8975881261595547,0.10241187384044526
540,ridge,9454,46,E050,lambda_aicc,0.018107387282099242,2695,2366,0.8779220779220779,0.12207792207792212
540,ridge,8338,46,E051,lambda_aicc,0.018107387282099242,2695,2399,0.8901669758812616,0.10983302411873841
540,ridge,5481,46,E052,lambda_aicc,0.018107387282099242,2695,2417,0.8968460111317255,0.10315398886827454
540,ridge,4014,46,E053,lambda_aicc,0.018107387282099242,2695,2373,0.8805194805194805,0.11948051948051952
540,ridge,6337,46,E054,lambda_aicc,0.018107387282099242,2695,2380,0.8831168831168831,0.11688311688311692
540,ridge,637,46,E055,lambda_aicc,0.018107387282099242,2695,2390,0.8868274582560297,0.11317254174397029
540,ridge,2837,46,E056,lambda_aicc,0.018107387282099242,2695,2379,0.8827458256029684,0.11725417439703156
540,ridge,7216,46,E057,lambda_aicc,0.018107387282099242,2695,2355,0.8738404452690167,0.12615955473098328
540,ridge,1539,46,E058,lambda_aicc,0.018107387282099242,2695,2400,0.8905380333951762,0.10946196660482377
540,ridge,8202,46,E059,lambda_aicc,0.018107387282099242,2695,2420,0.8979591836734694,0.10204081632653061
540,ridge,4067,46,E060,lambda_aicc,0.018107387282099242,2695,2422,0.8987012987012987,0.10129870129870133
540,ridge,3519,46,E061,lambda_aicc,0.018107387282099242,2695,2345,0.8701298701298701,0.1298701298701299
540,ridge,6550,46,E062,lambda_aicc,0.018107387282099242,2695,2420,0.8979591836734694,0.10204081632653061
540,ridge,5040,46,E063,lambda_aicc,0.018107387282099242,2695,2393,0.8879406307977736,0.11205936920222637
540,ridge,6705,46,E064,lambda_aicc,0.018107387282099242,2695,2396,0.8890538033395177,0.11094619666048233
540,ridge,8957,46,E065,lambda_aicc,0.018107387282099242,2695,2427,0.900556586270872,0.09944341372912802
540,ridge,2904,46,E066,lambda_aicc,0.018107387282099242,2695,2380,0.8831168831168831,0.11688311688311692
540,ridge,3288,46,E067,lambda_aicc,0.018107387282099242,2695,2403,0.8916512059369203,0.10834879406307973
540,ridge,2879,46,E068,lambda_aicc,0.018107387282099242,2695,2330,0.8645640074211502,0.13543599257884975
540,ridge,9739,46,E069,lambda_aicc,0.018107387282099242,2695,2420,0.8979591836734694,0.10204081632653061
540,ridge,5827,46,E070,lambda_aicc,0.018107387282099242,2695,2407,0.8931354359925788,0.10686456400742117
540,ridge,4610,46,E071,lambda_aicc,0.018107387282099242,2695,2380,0.8831168831168831,0.11688311688311692
540,ridge,935,46,E072,lambda_aicc,0.018107387282099242,2695,2388,0.8860853432282003,0.11391465677179968
540,ridge,1593,46,E073,lambda_aicc,0.018107387282099242,2695,2375,0.8812615955473099,0.11873840445269013
540,ridge,1429,46,E074,lambda_aicc,0.018107387282099242,2695,2408,0.8935064935064935,0.10649350649350653
540,ridge,3240,46,E075,lambda_aicc,0.018107387282099242,2695,2385,0.8849721706864564,0.1150278293135436
540,ridge,5269,46,E076,lambda_aicc,0.018107387282099242,2695,2388,0.8860853432282003,0.11391465677179968
540,ridge,3900,46,E077,lambda_aicc,0.018107387282099242,2695,2395,0.8886827458256029,0.11131725417439708
540,ridge,6351,46,E078,lambda_aicc,0.018107387282099242,2695,2404,0.8920222634508349,0.1079777365491651
540,ridge,5433,46,E079,lambda_aicc,0.018107387282099242,2695,2418,0.8972170686456401,0.1027829313543599
540,ridge,2731,46,E080,lambda_aicc,0.018107387282099242,2695,2347,0.8708719851576995,0.12912801484230052
540,ridge,2831,46,E081,lambda_aicc,0.018107387282099242,2695,2408,0.8935064935064935,0.10649350649350653
540,ridge,8932,46,E082,lambda_aicc,0.018107387282099242,2695,2365,0.8775510204081632,0.12244897959183676
540,ridge,333,46,E083,lambda_aicc,0.018107387282099242,2695,2400,0.8905380333951762,0.10946196660482377
540,ridge,2599,46,E084,lambda_aicc,0.018107387282099242,2695,2404,0.8920222634508349,0.1079777365491651
540,ridge,4487,46,E085,lambda_aicc,0.018107387282099242,2695,2381,0.8834879406307977,0.11651205936920228
540,ridge,9856,46,E086,lambda_aicc,0.018107387282099242,2695,2388,0.8860853432282003,0.11391465677179968
540,ridge,6479,46,E087,lambda_aicc,0.018107387282099242,2695,2415,0.8961038961038961,0.10389610389610393
540,ridge,6269,46,E088,lambda_aicc,0.018107387282099242,2695,2399,0.8901669758812616,0.10983302411873841
540,ridge,5029,46,E089,lambda_aicc,0.018107387282099242,2695,2372,0.8801484230055658,0.11985157699443416
540,ridge,2232,46,E090,lambda_aicc,0.018107387282099242,2695,2384,0.8846011131725418,0.11539888682745825
540,ridge,775,46,E091,lambda_aicc,0.018107387282099242,2695,2400,0.8905380333951762,0.10946196660482377
540,ridge,6271,46,E092,lambda_aicc,0.018107387282099242,2695,2367,0.8782931354359926,0.12170686456400737
540,ridge,8374,46,E093,lambda_aicc,0.018107387282099242,2695,2408,0.8935064935064935,0.10649350649350653
540,ridge,2698,46,E094,lambda_aicc,0.018107387282099242,2695,2391,0.8871985157699444,0.11280148423005565
540,ridge,1851,46,E095,lambda_aicc,0.018107387282099242,2695,2415,0.8961038961038961,0.10389610389610393
540,ridge,7920,46,E096,lambda_aicc,0.018107387282099242,2695,2377,0.8820037105751392,0.11799628942486085
540,ridge,1166,46,E097,lambda_aicc,0.018107387282099242,2695,2377,0.8820037105751392,0.11799628942486085
540,ridge,9283,46,E098,lambda_aicc,0.018107387282099242,2695,2421,0.898330241187384,0.10166975881261597
540,ridge,4065,46,E099,lambda_aicc,0.018107387282099242,2695,2361,0.8760667903525047,0.12393320964749532
540,ridge,4728,46,E100,lambda_aicc,0.018107387282099242,2695,2391,0.8871985157699444,0.11280148423005565
1347,ridge,4377,53,F001,lambda_aicc,0.018574658731748187,2695,2391,0.8871985157699444,0.11280148423005565
1347,ridge,3157,53,F002,lambda_aicc,0.018574658731748187,2695,2413,0.8953617810760668,0.10463821892393321
1347,ridge,6168,53,F003,lambda_aicc,0.018574658731748187,2695,2418,0.8972170686456401,0.1027829313543599
1347,ridge,5706,53,F004,lambda_aicc,0.018574658731748187,2695,2424,0.8994434137291281,0.10055658627087194
1347,ridge,6464,53,F005,lambda_aicc,0.018574658731748187,2695,2416,0.8964749536178107,0.10352504638218929
1347,ridge,1991,53,F006,lambda_aicc,0.018574658731748187,2695,2421,0.898330241187384,0.10166975881261597
1347,ridge,8601,53,F007,lambda_aicc,0.018574658731748187,2695,2406,0.8927643784786642,0.10723562152133581
1347,ridge,5214,53,F008,lambda_aicc,0.018574658731748187,2695,2416,0.8964749536178107,0.10352504638218929
1347,ridge,6396,53,F009,lambda_aicc,0.018574658731748187,2695,2389,0.8864564007421151,0.11354359925788493
1347,ridge,3946,53,F010,lambda_aicc,0.018574658731748187,2695,2433,0.9027829313543599,0.09721706864564006
1347,ridge,3661,53,F011,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,9700,53,F012,lambda_aicc,0.018574658731748187,2695,2408,0.8935064935064935,0.10649350649350653
1347,ridge,3235,53,F013,lambda_aicc,0.018574658731748187,2695,2397,0.8894248608534323,0.11057513914656769
1347,ridge,3940,53,F014,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,2076,53,F015,lambda_aicc,0.018574658731748187,2695,2415,0.8961038961038961,0.10389610389610393
1347,ridge,9460,53,F016,lambda_aicc,0.018574658731748187,2695,2393,0.8879406307977736,0.11205936920222637
1347,ridge,449,53,F017,lambda_aicc,0.018574658731748187,2695,2408,0.8935064935064935,0.10649350649350653
1347,ridge,2279,53,F018,lambda_aicc,0.018574658731748187,2695,2418,0.8972170686456401,0.1027829313543599
1347,ridge,1416,53,F019,lambda_aicc,0.018574658731748187,2695,2385,0.8849721706864564,0.1150278293135436
1347,ridge,218,53,F020,lambda_aicc,0.018574658731748187,2695,2431,0.9020408163265307,0.09795918367346934
1347,ridge,821,53,F021,lambda_aicc,0.018574658731748187,2695,2399,0.8901669758812616,0.10983302411873841
1347,ridge,7642,53,F022,lambda_aicc,0.018574658731748187,2695,2407,0.8931354359925788,0.10686456400742117
1347,ridge,8235,53,F023,lambda_aicc,0.018574658731748187,2695,2422,0.8987012987012987,0.10129870129870133
1347,ridge,9159,53,F024,lambda_aicc,0.018574658731748187,2695,2430,0.9016697588126159,0.0983302411873841
1347,ridge,864,53,F025,lambda_aicc,0.018574658731748187,2695,2427,0.900556586270872,0.09944341372912802
1347,ridge,4909,53,F026,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,3930,53,F027,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,4450,53,F028,lambda_aicc,0.018574658731748187,2695,2422,0.8987012987012987,0.10129870129870133
1347,ridge,9707,53,F029,lambda_aicc,0.018574658731748187,2695,2420,0.8979591836734694,0.10204081632653061
1347,ridge,5055,53,F030,lambda_aicc,0.018574658731748187,2695,2405,0.8923933209647495,0.10760667903525045
1347,ridge,5974,53,F031,lambda_aicc,0.018574658731748187,2695,2405,0.8923933209647495,0.10760667903525045
1347,ridge,1816,53,F032,lambda_aicc,0.018574658731748187,2695,2419,0.8975881261595547,0.10241187384044526
1347,ridge,7122,53,F033,lambda_aicc,0.018574658731748187,2695,2419,0.8975881261595547,0.10241187384044526
1347,ridge,3079,53,F034,lambda_aicc,0.018574658731748187,2695,2406,0.8927643784786642,0.10723562152133581
1347,ridge,7774,53,F035,lambda_aicc,0.018574658731748187,2695,2415,0.8961038961038961,0.10389610389610393
1347,ridge,1418,53,F036,lambda_aicc,0.018574658731748187,2695,2398,0.889795918367347,0.11020408163265305
1347,ridge,7534,53,F037,lambda_aicc,0.018574658731748187,2695,2422,0.8987012987012987,0.10129870129870133
1347,ridge,3464,53,F038,lambda_aicc,0.018574658731748187,2695,2406,0.8927643784786642,0.10723562152133581
1347,ridge,1753,53,F039,lambda_aicc,0.018574658731748187,2695,2417,0.8968460111317255,0.10315398886827454
1347,ridge,8728,53,F040,lambda_aicc,0.018574658731748187,2695,2398,0.889795918367347,0.11020408163265305
1347,ridge,316,53,F041,lambda_aicc,0.018574658731748187,2695,2413,0.8953617810760668,0.10463821892393321
1347,ridge,3051,53,F042,lambda_aicc,0.018574658731748187,2695,2421,0.898330241187384,0.10166975881261597
1347,ridge,2758,53,F043,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,9268,53,F044,lambda_aicc,0.018574658731748187,2695,2432,0.9024118738404453,0.0975881261595547
1347,ridge,1877,53,F045,lambda_aicc,0.018574658731748187,2695,2421,0.898330241187384,0.10166975881261597
1347,ridge,3195,53,F046,lambda_aicc,0.018574658731748187,2695,2407,0.8931354359925788,0.10686456400742117
1347,ridge,7821,53,F047,lambda_aicc,0.018574658731748187,2695,2398,0.889795918367347,0.11020408163265305
1347,ridge,5362,53,F048,lambda_aicc,0.018574658731748187,2695,2382,0.8838589981447125,0.11614100185528753
1347,ridge,8081,53,F049,lambda_aicc,0.018574658731748187,2695,2388,0.8860853432282003,0.11391465677179968
1347,ridge,5973,53,F050,lambda_aicc,0.018574658731748187,2695,2399,0.8901669758812616,0.10983302411873841
1347,ridge,8429,53,F051,lambda_aicc,0.018574658731748187,2695,2410,0.8942486085343229,0.10575139146567714
1347,ridge,3808,53,F052,lambda_aicc,0.018574658731748187,2695,2416,0.8964749536178107,0.10352504638218929
1347,ridge,3779,53,F053,lambda_aicc,0.018574658731748187,2695,2426,0.9001855287569573,0.09981447124304266
1347,ridge,9336,53,F054,lambda_aicc,0.018574658731748187,2695,2410,0.8942486085343229,0.10575139146567714
1347,ridge,9590,53,F055,lambda_aicc,0.018574658731748187,2695,2382,0.8838589981447125,0.11614100185528753
1347,ridge,7449,53,F056,lambda_aicc,0.018574658731748187,2695,2419,0.8975881261595547,0.10241187384044526
1347,ridge,8471,53,F057,lambda_aicc,0.018574658731748187,2695,2410,0.8942486085343229,0.10575139146567714
1347,ridge,9588,53,F058,lambda_aicc,0.018574658731748187,2695,2432,0.9024118738404453,0.0975881261595547
1347,ridge,682,53,F059,lambda_aicc,0.018574658731748187,2695,2412,0.8949907235621521,0.10500927643784785
1347,ridge,5634,53,F060,lambda_aicc,0.018574658731748187,2695,2421,0.898330241187384,0.10166975881261597
1347,ridge,6414,53,F061,lambda_aicc,0.018574658731748187,2695,2407,0.8931354359925788,0.10686456400742117
1347,ridge,2411,53,F062,lambda_aicc,0.018574658731748187,2695,2430,0.9016697588126159,0.0983302411873841
1347,ridge,5245,53,F063,lambda_aicc,0.018574658731748187,2695,2419,0.8975881261595547,0.10241187384044526
1347,ridge,1415,53,F064,lambda_aicc,0.018574658731748187,2695,2405,0.8923933209647495,0.10760667903525045
1347,ridge,1474,53,F065,lambda_aicc,0.018574658731748187,2695,2386,0.885343228200371,0.11465677179962896
1347,ridge,8998,53,F066,lambda_aicc,0.018574658731748187,2695,2423,0.8990723562152133,0.10092764378478669
1347,ridge,8454,53,F067,lambda_aicc,0.018574658731748187,2695,2391,0.8871985157699444,0.11280148423005565
1347,ridge,5637,53,F068,lambda_aicc,0.018574658731748187,2695,2423,0.8990723562152133,0.10092764378478669
1347,ridge,3137,53,F069,lambda_aicc,0.018574658731748187,2695,2403,0.8916512059369203,0.10834879406307973
1347,ridge,5169,53,F070,lambda_aicc,0.018574658731748187,2695,2423,0.8990723562152133,0.10092764378478669
1347,ridge,6486,53,F071,lambda_aicc,0.018574658731748187,2695,2394,0.8883116883116883,0.11168831168831173
1347,ridge,2734,53,F072,lambda_aicc,0.018574658731748187,2695,2411,0.8946196660482375,0.1053803339517625
1347,ridge,9109,53,F073,lambda_aicc,0.018574658731748187,2695,2434,0.9031539888682746,0.09684601113172542
1347,ridge,5490,53,F074,lambda_aicc,0.018574658731748187,2695,2397,0.8894248608534323,0.11057513914656769
1347,ridge,4927,53,F075,lambda_aicc,0.018574658731748187,2695,2412,0.8949907235621521,0.10500927643784785
1347,ridge,3356,53,F076,lambda_aicc,0.018574658731748187,2695,2412,0.8949907235621521,0.10500927643784785
1347,ridge,8721,53,F077,lambda_aicc,0.018574658731748187,2695,2420,0.8979591836734694,0.10204081632653061
1347,ridge,4921,53,F078,lambda_aicc,0.018574658731748187,2695,2406,0.8927643784786642,0.10723562152133581
1347,ridge,129,53,F079,lambda_aicc,0.018574658731748187,2695,2418,0.8972170686456401,0.1027829313543599
1347,ridge,4302,53,F080,lambda_aicc,0.018574658731748187,2695,2401,0.8909090909090909,0.10909090909090913
1347,ridge,547,53,F081,lambda_aicc,0.018574658731748187,2695,2412,0.8949907235621521,0.10500927643784785
1347,ridge,9162,53,F082,lambda_aicc,0.018574658731748187,2695,2422,0.8987012987012987,0.10129870129870133
1347,ridge,1424,53,F083,lambda_aicc,0.018574658731748187,2695,2436,0.9038961038961039,0.09610389610389614
1347,ridge,4070,53,F084,lambda_aicc,0.018574658731748187,2695,2422,0.8987012987012987,0.10129870129870133
1347,ridge,5242,53,F085,lambda_aicc,0.018574658731748187,2695,2392,0.887569573283859,0.11243042671614101
1347,ridge,9148,53,F086,lambda_aicc,0.018574658731748187,2695,2391,0.8871985157699444,0.11280148423005565
1347,ridge,131,53,F087,lambda_aicc,0.018574658731748187,2695,2382,0.8838589981447125,0.11614100185528753
1347,ridge,6559,53,F088,lambda_aicc,0.018574658731748187,2695,2419,0.8975881261595547,0.10241187384044526
1347,ridge,2443,53,F089,lambda_aicc,0.018574658731748187,2695,2414,0.8957328385899814,0.10426716141001857
1347,ridge,1677,53,F090,lambda_aicc,0.018574658731748187,2695,2405,0.8923933209647495,0.10760667903525045
1347,ridge,5323,53,F091,lambda_aicc,0.018574658731748187,2695,2425,0.8998144712430427,0.1001855287569573
1347,ridge,6607,53,F092,lambda_aicc,0.018574658731748187,2695,2434,0.9031539888682746,0.09684601113172542
1347,ridge,2103,53,F093,lambda_aicc,0.018574658731748187,2695,2380,0.8831168831168831,0.11688311688311692
1347,ridge,8804,53,F094,lambda_aicc,0.018574658731748187,2695,2404,0.8920222634508349,0.1079777365491651
1347,ridge,1745,53,F095,lambda_aicc,0.018574658731748187,2695,2401,0.8909090909090909,0.10909090909090913
1347,ridge,2968,53,F096,lambda_aicc,0.018574658731748187,2695,2403,0.8916512059369203,0.10834879406307973
1347,ridge,4452,53,F097,lambda_aicc,0.018574658731748187,2695,2399,0.8901669758812616,0.10983302411873841
